image_path,label,brand,model,year,filename,L_real_m,W_real_m,H_real_m,WB_real_m,Noise_Level_dB
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552179191.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552179191.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552180208.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552180208.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552182229.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552182229.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552183229.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552183229.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552184211.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552184211.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552187077.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552187077.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552188160.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552188160.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552190230.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552190230.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552194253.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552194253.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552196440.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552196440.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552197450.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552197450.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552201913.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552201913.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552202913.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552202913.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552203834.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552203834.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552204738.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552204738.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552205865.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552205865.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552206893.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552206893.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552208852.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552208852.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552209893.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552209893.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552212044.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552212044.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552214161.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552214161.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552215204.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552215204.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552223652.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552223652.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552225912.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552225912.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552226894.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552226894.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552230076.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552230076.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552231149.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552231149.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552236560.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552236560.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552239543.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552239543.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552240613.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552240613.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552241573.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552241573.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552242555.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552242555.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552243561.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552243561.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552247088.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552247088.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552248137.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552248137.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552257670.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552257670.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552258718.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552258718.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552259736.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552259736.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552262714.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552262714.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552263787.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552263787.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552265869.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552265869.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552266834.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552266834.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552270064.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552270064.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552271221.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552271221.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552274410.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552274410.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552275328.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552275328.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552277447.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552277447.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552279489.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552279489.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552284778.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552284778.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552288790.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552288790.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552289927.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552289927.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552291021.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552291021.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552292064.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552292064.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552293057.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552293057.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552293975.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552293975.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552296306.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552296306.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552302421.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552302421.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552307033.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552307033.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552309281.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552309281.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552310414.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552310414.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552312450.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552312450.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552317500.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552317500.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552318501.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552318501.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552323572.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552323572.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552325714.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552325714.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552326793.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552326793.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552327798.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552327798.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552328795.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552328795.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552332850.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552332850.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552335923.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552335923.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552336951.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552336951.jpeg,4.87,2.098,1.136,2.7,89.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\LAMBORGHINI\Aventador_S_Roadster_2019\Stock\Lamborghini_Aventador_S_Roadster_2019_Stock_1764552337896.jpeg,Stock,LAMBORGHINI,Aventador_S_Roadster,2019,Lamborghini_Aventador_S_Roadster_2019_Stock_1764552337896.jpeg,4.87,2.098,1.136,2.7,89.9
